state,division,ballotPosition,surname,ballotGivenName,gender,fullName,fullName,partyBallotName,house,incumbent
NSW,R,2,BRYCE,Ian R,M,Ian R Bryce,Ian R Bryce,"FUSION: Science, Pirate, Secular, Climate Emergency",Senate,0
NSW,S,1,McCULLOCH,Kate,M,Kate Mcculloch,Kate Mcculloch,Pauline Hanson's One Nation,Senate,0
NSW,S,2,GRIGG,Colin,M,Colin Grigg,Colin Grigg,Pauline Hanson's One Nation,Senate,0
NSW,S,3,SMITH,Roger,M,Roger Smith,Roger Smith,Pauline Hanson's One Nation,Senate,0
NSW,T,1,RUDDICK,John,M,John Ruddick,John Ruddick,Liberal Democrats,Senate,0
NSW,T,2,LARTER,John,M,John Larter,John Larter,Liberal Democrats,Senate,0
NSW,T,3,CALDWELL,James Arthur,M,James Arthur Caldwell,James Arthur Caldwell,Liberal Democrats,Senate,0
NSW,T,4,GUEST,Mark Antony,M,Mark Antony Guest,Mark Antony Guest,Liberal Democrats,Senate,0
NSW,U,1,CLANCY,Selena,M,Selena Clancy,Selena Clancy,Australian Values Party,Senate,0
NSW,U,2,GILBERT,Dave,M,Dave Gilbert,Dave Gilbert,Australian Values Party,Senate,0
NSW,V,1,O'NEILL,Deborah,M,Deborah O'Neill,Deborah O'Neill,Labor,Senate,1
NSW,V,2,McALLISTER,Jenny,M,Jenny Mcallister,Jenny Mcallister,Labor,Senate,1
NSW,V,3,MORRIS,Shireen,M,Shireen Morris,Shireen Morris,Labor,Senate,0
NSW,V,4,MYERS,Mich-Elle Elizabeth,M,Mich-Elle Elizabeth Myers,Mich-Elle Elizabeth Myers,Labor,Senate,0
NSW,V,5,ROSE,Kylie Anne,M,Kylie Anne Rose,Kylie Anne Rose,Labor,Senate,0
NSW,V,6,WARREN-SMITH,James,M,James Warren-Smith,James Warren-Smith,Labor,Senate,0
NSW,W,1,MARTINO,Domenic Vincent,M,Domenic Vincent Martino,Domenic Vincent Martino,United Australia Party,Senate,0
NSW,W,2,WRIGHTSON,Suellen,M,Suellen Wrightson,Suellen Wrightson,United Australia Party,Senate,0
NSW,W,3,MOORE,Wayne Leslie,M,Wayne Leslie Moore,Wayne Leslie Moore,United Australia Party,Senate,0
NSW,W,4,MARTIN,Michelle,M,Michelle Martin,Michelle Martin,United Australia Party,Senate,0
NSW,W,5,YAP,Johnny,M,Johnny Yap,Johnny Yap,United Australia Party,Senate,0
NSW,W,6,LOUGHREY,Kevin Andrew,M,Kevin Andrew Loughrey,Kevin Andrew Loughrey,United Australia Party,Senate,0
NSW,UG,1,LIM,Danny,M,Danny Lim,Danny Lim,,Senate,0
NSW,UG,2,COLLINS,Julie,M,Julie Collins,Julie Collins,,Senate,0
NSW,UG,3,GRZIC,Warren,M,Warren Grzic,Warren Grzic,,Senate,0
NSW,UG,4,LU,Guitang,M,Guitang Lu,Guitang Lu,,Senate,0
NSW,UG,5,LAING,William,M,William Laing,William Laing,,Senate,0
NT,A,1,PRICE,Jacinta Nampijinpa,M,Jacinta Nampijinpa Price,Jacinta Nampijinpa Price,NT CLP,Senate,0
NT,A,2,CIVITARESE,Kris,M,Kris Civitarese,Kris Civitarese,NT CLP,Senate,0
NT,B,1,McMAHON,Sam,M,Sam Mcmahon,Sam Mcmahon,Liberal Democrats,Senate,1
NT,B,2,HANSEN,Jed,M,Jed Hansen,Jed Hansen,Liberal Democrats,Senate,0
NT,C,1,McCARTHY,Malarndirri,M,Malarndirri Mccarthy,Malarndirri Mccarthy,A.L.P.,Senate,1
NT,C,2,GANLEY,Kate,M,Kate Ganley,Kate Ganley,A.L.P.,Senate,0
NT,D,1,LAWRENCE,Lance,M,Lance Lawrence,Lance Lawrence,Legalise Cannabis Australia,Senate,0
NT,D,2,HIBBERT,Kelly-Anne,M,Kelly-Anne Hibbert,Kelly-Anne Hibbert,Legalise Cannabis Australia,Senate,0
NT,E,1,WHYTE,Lamaan,M,Lamaan Whyte,Lamaan Whyte,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
NT,E,2,BELCHER,Richard,M,Richard Belcher,Richard Belcher,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
NT,F,1,ARRIGO,Steve,M,Steve Arrigo,Steve Arrigo,The Great Australian Party,Senate,0
NT,F,2,MARCUS,Angela,M,Angela Marcus,Angela Marcus,The Great Australian Party,Senate,0
NT,G,1,CAMPBELL,Trudy,M,Trudy Campbell,Trudy Campbell,Citizens Party,Senate,0
NT,G,2,FLYNN,Peter,M,Peter Flynn,Peter Flynn,Citizens Party,Senate,0
NT,H,1,ANLEZARK,Jane,M,Jane Anlezark,Jane Anlezark,The Greens,Senate,0
NT,H,2,STOKES,Dianne,M,Dianne Stokes,Dianne Stokes,The Greens,Senate,0
NT,UG,1,RAJWIN,Raj,M,Raj Rajwin,Raj Rajwin,,Senate,0
QLD,A,1,HARRIS,Len,M,Len Harris,Len Harris,,Senate,0
QLD,A,2,YUILLE,Debra,M,Debra Yuille,Debra Yuille,,Senate,0
QLD,B,1,LEES,Renee,M,Renee Lees,Renee Lees,Socialist Alliance,Senate,0
QLD,B,2,EMANUEL,Kamala,M,Kamala Emanuel,Kamala Emanuel,Socialist Alliance,Senate,0
QLD,C,1,BRADLEY,Bernard Anthony,M,Bernard Anthony Bradley,Bernard Anthony Bradley,Legalise Cannabis Australia,Senate,0
QLD,C,2,LUYKEN,Suzette,M,Suzette Luyken,Suzette Luyken,Legalise Cannabis Australia,Senate,0
QLD,D,1,MARTIN,Rhett,M,Rhett Martin,Rhett Martin,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
QLD,D,2,FIRESTONE,Timotheos,M,Timotheos Firestone,Timotheos Firestone,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
QLD,E,1,WILLIAMS,Ron,M,Ron Williams,Ron Williams,Reason Australia,Senate,0
QLD,E,2,JORDAN,Frank,M,Frank Jordan,Frank Jordan,Reason Australia,Senate,0
QLD,F,1,BRENNAN,Bess,M,Bess Brennan,Bess Brennan,TNL,Senate,0
QLD,F,2,KENNISH,Hannah,M,Hannah Kennish,Hannah Kennish,TNL,Senate,0
QLD,F,3,HOPLEY,Steven,M,Steven Hopley,Steven Hopley,TNL,Senate,0
QLD,F,4,MOMSEN,Jonathon,M,Jonathon Momsen,Jonathon Momsen,TNL,Senate,0
QLD,F,5,INGRAM,Lloyd,M,Lloyd Ingram,Lloyd Ingram,TNL,Senate,0
QLD,F,6,CREIGHTON,Jack,M,Jack Creighton,Jack Creighton,TNL,Senate,0
QLD,G,1,PAYNE,Kerin,M,Kerin Payne,Kerin Payne,Federal ICAC Now,Senate,0
QLD,G,2,CARROLL,Ken,M,Ken Carroll,Ken Carroll,Federal ICAC Now,Senate,0
QLD,H,1,DICKSON,Steve,M,Steve Dickson,Steve Dickson,,Senate,0
QLD,H,2,LLOYD,Rebecca,M,Rebecca Lloyd,Rebecca Lloyd,,Senate,0
QLD,I,1,HEAD,Mike,M,Mike Head,Mike Head,,Senate,0
QLD,I,2,DAVIS,John,M,John Davis,John Davis,,Senate,0
QLD,J,1,ALLMAN-PAYNE,Penny,M,Penny Allman-Payne,Penny Allman-Payne,Queensland Greens,Senate,0
QLD,J,2,SRI,Anna,M,Anna Sri,Anna Sri,Queensland Greens,Senate,0
QLD,J,3,PENNINGS,Ben,M,Ben Pennings,Ben Pennings,Queensland Greens,Senate,0
QLD,J,4,SIDHU,Navdeep Singh,M,Navdeep Singh Sidhu,Navdeep Singh Sidhu,Queensland Greens,Senate,0
QLD,J,5,NELLIGAN,Alyce,M,Alyce Nelligan,Alyce Nelligan,Queensland Greens,Senate,0
QLD,J,6,HALEY,Rebecca,M,Rebecca Haley,Rebecca Haley,Queensland Greens,Senate,0
QLD,K,1,HENAWAY,Lionel,M,Lionel Henaway,Lionel Henaway,Indigenous - Aboriginal Party of Australia,Senate,0
QLD,K,2,CARR,Jenny-Lee,M,Jenny-Lee Carr,Jenny-Lee Carr,Indigenous - Aboriginal Party of Australia,Senate,0
QLD,L,1,PUKALLUS,Jan,M,Jan Pukallus,Jan Pukallus,Citizens Party,Senate,0
QLD,L,2,DOEL,Rod,M,Rod Doel,Rod Doel,Citizens Party,Senate,0
QLD,M,1,MILES,Jason,M,Jason Miles,Jason Miles,The Great Australian Party,Senate,0
QLD,M,2,COTTAM,Elise,M,Elise Cottam,Elise Cottam,The Great Australian Party,Senate,0
QLD,N,1,RUSSELL,Heston,M,Heston Russell,Heston Russell,Australian Values Party,Senate,0
QLD,N,2,HANSEN,Jay,M,Jay Hansen,Jay Hansen,Australian Values Party,Senate,0
QLD,O,1,TILYARD,Isabel,M,Isabel Tilyard,Isabel Tilyard,Australian Federation Party,Senate,0
QLD,O,2,BENNETT,Jackie,M,Jackie Bennett,Jackie Bennett,Australian Federation Party,Senate,0
QLD,O,3,SMYTH,Michael Francis,M,Michael Francis Smyth,Michael Francis Smyth,Australian Federation Party,Senate,0
QLD,P,1,SEVERNS,Mackenzie,M,Mackenzie Severns,Mackenzie Severns,Animal Justice Party,Senate,0
QLD,P,2,WEBER,Sue,M,Sue Weber,Sue Weber,Animal Justice Party,Senate,0
QLD,Q,1,ARBUCKLE,Luke,M,Luke Arbuckle,Luke Arbuckle,Australian Democrats,Senate,0
QLD,Q,2,SIMPSON,Chris,M,Chris Simpson,Chris Simpson,Australian Democrats,Senate,0
QLD,R,1,PALMER,Clive Frederick,M,Clive Frederick Palmer,Clive Frederick Palmer,United Australia Party,Senate,0
QLD,R,2,BREWSTER,Martin,M,Martin Brewster,Martin Brewster,United Australia Party,Senate,0
QLD,R,3,ADIDI,Desmond,M,Desmond Adidi,Desmond Adidi,United Australia Party,Senate,0
QLD,R,4,McCABE,Jack,M,Jack Mccabe,Jack Mccabe,United Australia Party,Senate,0
QLD,S,1,McGRATH,James,M,James Mcgrath,James Mcgrath,Liberal National Party of Queensland,Senate,1
QLD,S,2,CANAVAN,Matt,M,Matt Canavan,Matt Canavan,Liberal National Party of Queensland,Senate,1
QLD,S,3,STOKER,Amanda,M,Amanda Stoker,Amanda Stoker,Liberal National Party of Queensland,Senate,1
QLD,S,4,TOBIN,Nicole,M,Nicole Tobin,Nicole Tobin,Liberal National Party of Queensland,Senate,0
QLD,S,5,CRIPPS,Andrew,M,Andrew Cripps,Andrew Cripps,Liberal National Party of Queensland,Senate,0
QLD,S,6,WARD,Fiona,M,Fiona Ward,Fiona Ward,Liberal National Party of Queensland,Senate,0
QLD,T,1,LAHN,Allona,M,Allona Lahn,Allona Lahn,Informed Medical Options Party,Senate,0
QLD,T,2,MELHOP,Jasmine,M,Jasmine Melhop,Jasmine Melhop,Informed Medical Options Party,Senate,0
QLD,T,3,LAMBETH,Peter,M,Peter Lambeth,Peter Lambeth,Informed Medical Options Party,Senate,0
QLD,U,1,SELIC,Brandon,M,Brandon Selic,Brandon Selic,"FUSION: Science, Pirate, Secular, Climate Emergency",Senate,0
QLD,U,2,WHATLING,Roger,M,Roger Whatling,Roger Whatling,"FUSION: Science, Pirate, Secular, Climate Emergency",Senate,0
QLD,V,1,PAVLOU,Drew,M,Drew Pavlou,Drew Pavlou,Drew Pavlou Democratic Alliance,Senate,0
QLD,V,2,LEITCH,Simon,M,Simon Leitch,Simon Leitch,Drew Pavlou Democratic Alliance,Senate,0
QLD,W,1,NEWMAN,Campbell,M,Campbell Newman,Campbell Newman,Liberal Democrats,Senate,0
QLD,W,2,GRAINGER,Tegan,M,Tegan Grainger,Tegan Grainger,Liberal Democrats,Senate,0
QLD,X,1,HANSON,Pauline,M,Pauline Hanson,Pauline Hanson,Pauline Hanson's One Nation,Senate,1
QLD,X,2,GURUSWAMY,Raj,M,Raj Guruswamy,Raj Guruswamy,Pauline Hanson's One Nation,Senate,0
QLD,X,3,CHRISTENSEN,George,M,George Christensen,George Christensen,Pauline Hanson's One Nation,Senate,0
QLD,Y,1,WATT,Murray,M,Murray Watt,Murray Watt,Australian Labor Party,Senate,1
QLD,Y,2,CHISHOLM,Anthony,M,Anthony Chisholm,Anthony Chisholm,Australian Labor Party,Senate,1
QLD,Y,3,ANDREW,Edwina,M,Edwina Andrew,Edwina Andrew,Australian Labor Party,Senate,0
QLD,Y,4,WARRY,Christina,M,Christina Warry,Christina Warry,Australian Labor Party,Senate,0
QLD,Y,5,HENDERSON,Jen,M,Jen Henderson,Jen Henderson,Australian Labor Party,Senate,0
QLD,Y,6,PASCOE,Richard,M,Richard Pascoe,Richard Pascoe,Australian Labor Party,Senate,0
QLD,UG,1,LYON,Robert,M,Robert Lyon,Robert Lyon,,Senate,0
QLD,UG,2,SCHEFE,David John,M,David John Schefe,David John Schefe,,Senate,0
QLD,UG,3,TEMPLE,Lindsay,M,Lindsay Temple,Lindsay Temple,,Senate,0
QLD,UG,4,HAMILTON,Chey Geoffrey,M,Chey Geoffrey Hamilton,Chey Geoffrey Hamilton,,Senate,0
QLD,UG,5,SMITH,Lorraine,M,Lorraine Smith,Lorraine Smith,,Senate,0
QLD,UG,6,QUINLIVAN,Laurence,M,Laurence Quinlivan,Laurence Quinlivan,,Senate,0
QLD,UG,7,KOCHARDY,Karakan Karoly,M,Karakan Karoly Kochardy,Karakan Karoly Kochardy,,Senate,0
QLD,UG,8,ROGERS,Peter,M,Peter Rogers,Peter Rogers,,Senate,0
SA,A,1,MARKOS,Ian,M,Ian Markos,Ian Markos,Liberal Democrats,Senate,0
SA,A,2,SMITH,Josh,M,Josh Smith,Josh Smith,Liberal Democrats,Senate,0
SA,B,1,PFEIFFER,Louise,M,Louise Pfeiffer,Louise Pfeiffer,Animal Justice Party,Senate,0
SA,B,2,PASTRO,Julie,M,Julie Pastro,Julie Pastro,Animal Justice Party,Senate,0
SA,C,1,BIRMINGHAM,Simon,M,Simon Birmingham,Simon Birmingham,Liberal,Senate,1
SA,C,2,McLACHLAN,Andrew,M,Andrew Mclachlan,Andrew Mclachlan,Liberal,Senate,1
SA,C,3,LIDDLE,Kerrynne,M,Kerrynne Liddle,Kerrynne Liddle,Liberal,Senate,0
SA,C,4,STOCK,Tania,M,Tania Stock,Tania Stock,Liberal,Senate,0
SA,D,1,WONG,Penny,M,Penny Wong,Penny Wong,Australian Labor Party,Senate,1
SA,D,2,FARRELL,Don,M,Don Farrell,Don Farrell,Australian Labor Party,Senate,1
SA,D,3,GILL,Trimann,M,Trimann Gill,Trimann Gill,Australian Labor Party,Senate,0
SA,D,4,SUTTON,Joanne,M,Joanne Sutton,Joanne Sutton,Australian Labor Party,Senate,0
SA,D,5,OWENS,Belinda,M,Belinda Owens,Belinda Owens,Australian Labor Party,Senate,0
SA,E,1,DAY,Bob,M,Bob Day,Bob Day,,Senate,0
SA,E,2,AMADIO,Pat,M,Pat Amadio,Pat Amadio,,Senate,0
SA,F,1,EASON,Jo-Anne,M,Jo-Anne Eason,Jo-Anne Eason,The Great Australian Party,Senate,0
SA,F,2,BENNETT,Trevor,M,Trevor Bennett,Trevor Bennett,The Great Australian Party,Senate,0
SA,G,1,BLANDFORD,Lisa,M,Lisa Blandford,Lisa Blandford,National Party,Senate,0
SA,G,2,BUIJS,Damien,M,Damien Buijs,Damien Buijs,National Party,Senate,0
SA,H,1,MICHIE,Elise,M,Elise Michie,Elise Michie,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
SA,H,2,DUXBURY,Jack,M,Jack Duxbury,Jack Duxbury,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
SA,I,1,FINNEY,Julie-Ann,M,Julie-Ann Finney,Julie-Ann Finney,The Local Party,Senate,0
SA,I,2,PARNELL,Rodney Kenneth,M,Rodney Kenneth Parnell,Rodney Kenneth Parnell,The Local Party,Senate,0
SA,J,1,BYRNE,Cathy,M,Cathy Byrne,Cathy Byrne,Australian Federation Party,Senate,0
SA,J,2,DUFFIELD,Nick,M,Nick Duffield,Nick Duffield,Australian Federation Party,Senate,0
SA,K,1,YAZBEK,Roger,M,Roger Yazbek,Roger Yazbek,Australian Democrats,Senate,0
SA,K,2,KANCK,Sandra,M,Sandra Kanck,Sandra Kanck,Australian Democrats,Senate,0
SA,L,1,YARMUHAMMAD,Adila,M,Adila Yarmuhammad,Adila Yarmuhammad,Drew Pavlou Democratic Alliance,Senate,0
SA,L,2,YARMUHAMMAD,Amina,M,Amina Yarmuhammad,Amina Yarmuhammad,Drew Pavlou Democratic Alliance,Senate,0
SA,M,1,KAUR,Harmeet,M,Harmeet Kaur,Harmeet Kaur,,Senate,0
SA,M,2,KUMAR,Rajesh,M,Rajesh Kumar,Rajesh Kumar,,Senate,0
SA,N,1,WOLFENDALE,Drew,M,Drew Wolfendale,Drew Wolfendale,"FUSION: Science, Pirate, Secular, Climate Emergency",Senate,0
SA,N,2,KENNEDY,David,M,David Kennedy,David Kennedy,"FUSION: Science, Pirate, Secular, Climate Emergency",Senate,0
SA,O,1,XENOPHON,Nick,M,Nick Xenophon,Nick Xenophon,,Senate,0
SA,O,2,GRIFF,Stirling,M,Stirling Griff,Stirling Griff,,Senate,1
SA,P,1,POCOCK,Barbara,M,Barbara Pocock,Barbara Pocock,The Greens,Senate,0
SA,P,2,SUMNER,Major Moogy,M,Major Moogy Sumner,Major Moogy Sumner,The Greens,Senate,0
SA,P,3,SELWOOD,Melanie,M,Melanie Selwood,Melanie Selwood,The Greens,Senate,0
SA,Q,1,CRUISE,Raina,M,Raina Cruise,Raina Cruise,Informed Medical Options Party,Senate,0
SA,Q,2,HARLEY,Heather,M,Heather Harley,Heather Harley,Informed Medical Options Party,Senate,0
SA,R,1,PATRICK,Rex,M,Rex Patrick,Rex Patrick,Rex Patrick Team,Senate,1
SA,R,2,McMAHON,Leonie,M,Leonie Mcmahon,Leonie Mcmahon,Rex Patrick Team,Senate,0
SA,S,1,GAME,Jennifer,M,Jennifer Game,Jennifer Game,Pauline Hanson's One Nation,Senate,0
SA,S,2,WATCHMAN,Alan,M,Alan Watchman,Alan Watchman,Pauline Hanson's One Nation,Senate,0
SA,T,1,GREEN,Tyler Bradley,M,Tyler Bradley Green,Tyler Bradley Green,Legalise Cannabis Australia,Senate,0
SA,T,2,ADAMS,Angela,M,Angela Adams,Angela Adams,Legalise Cannabis Australia,Senate,0
SA,U,1,ARBON,Michael,M,Michael Arbon,Michael Arbon,United Australia Party,Senate,0
SA,U,2,SCHILD,Caelum,M,Caelum Schild,Caelum Schild,United Australia Party,Senate,0
SA,V,1,FRANCIS,Russell,M,Russell Francis,Russell Francis,Citizens Party,Senate,0
SA,V,2,CURREY,Rodney,M,Rodney Currey,Rodney Currey,Citizens Party,Senate,0
SA,UG,1,HOPPER,Michael,M,Michael Hopper,Michael Hopper,,Senate,0
TAS,A,1,DUDLEY,Todd,M,Todd Dudley,Todd Dudley,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
TAS,A,2,LOCKWOOD,Daria,M,Daria Lockwood,Daria Lockwood,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
TAS,B,1,MAV,Steve,M,Steve Mav,Steve Mav,Pauline Hanson's One Nation,Senate,0
TAS,B,2,BUTTON,Norelle,M,Norelle Button,Norelle Button,Pauline Hanson's One Nation,Senate,0
TAS,C,1,DAVIS,Ivan,M,Ivan Davis,Ivan Davis,Animal Justice Party,Senate,0
TAS,C,2,THOMAS-WURTH,Virginia,M,Virginia Thomas-Wurth,Virginia Thomas-Wurth,Animal Justice Party,Senate,0
TAS,D,1,URQUHART,Anne,M,Anne Urquhart,Anne Urquhart,Australian Labor Party,Senate,1
TAS,D,2,POLLEY,Helen,M,Helen Polley,Helen Polley,Australian Labor Party,Senate,1
TAS,D,3,RAINBIRD,Kate,M,Kate Rainbird,Kate Rainbird,Australian Labor Party,Senate,0
TAS,D,4,HULME,Daniel,M,Daniel Hulme,Daniel Hulme,Australian Labor Party,Senate,0
TAS,D,5,ROBERTS,Wayne,M,Wayne Roberts,Wayne Roberts,Australian Labor Party,Senate,0
TAS,D,6,GOURLAY,Chris,M,Chris Gourlay,Chris Gourlay,Australian Labor Party,Senate,0
TAS,E,1,OWEN,Matt,M,Matt Owen,Matt Owen,Legalise Cannabis Australia,Senate,0
TAS,E,2,FITZGIBBON,Oliver,M,Oliver Fitzgibbon,Oliver Fitzgibbon,Legalise Cannabis Australia,Senate,0
TAS,F,1,WILLIAMS,Ray,M,Ray Williams,Ray Williams,"Shooters, Fishers and Farmers Party",Senate,0
TAS,F,2,DI FALCO,Carlo,M,Carlo Di Falco,Carlo Di Falco,"Shooters, Fishers and Farmers Party",Senate,0
TAS,F,3,JONES,Brenton Ronald,M,Brenton Ronald Jones,Brenton Ronald Jones,"Shooters, Fishers and Farmers Party",Senate,0
TAS,G,1,BROOMHALL,Ray,M,Ray Broomhall,Ray Broomhall,Australian Federation Party,Senate,0
TAS,G,2,STRINGER,Justin,M,Justin Stringer,Justin Stringer,Australian Federation Party,Senate,0
TAS,H,1,MINSHULL,Leanne,M,Leanne Minshull,Leanne Minshull,The Local Party,Senate,0
TAS,H,2,POULTON,Linda,M,Linda Poulton,Linda Poulton,The Local Party,Senate,0
TAS,H,3,VAN RAAY,Lara,M,Lara Van Raay,Lara Van Raay,The Local Party,Senate,0
TAS,I,1,WHISH-WILSON,Peter,M,Peter Whish-Wilson,Peter Whish-Wilson,The Greens,Senate,1
TAS,I,2,BLEYER,Vanessa,M,Vanessa Bleyer,Vanessa Bleyer,The Greens,Senate,0
TAS,I,3,BADGER,Tabatha,M,Tabatha Badger,Tabatha Badger,The Greens,Senate,0
TAS,J,1,FIELD,Topher,M,Topher Field,Topher Field,Liberal Democrats,Senate,0
TAS,J,2,CROFT,Chris,M,Chris Croft,Chris Croft,Liberal Democrats,Senate,0
TAS,K,1,ADAMS,Diana,M,Diana Adams,Diana Adams,United Australia Party,Senate,0
TAS,K,2,HENNESSY,Alan,M,Alan Hennessy,Alan Hennessy,United Australia Party,Senate,0
TAS,L,1,DUNIAM,Jonno,M,Jonno Duniam,Jonno Duniam,Liberal,Senate,1
TAS,L,2,ASKEW,Wendy,M,Wendy Askew,Wendy Askew,Liberal,Senate,1
TAS,L,3,ABETZ,Eric,M,Eric Abetz,Eric Abetz,Liberal,Senate,1
TAS,M,1,TYRRELL,Tammy,M,Tammy Tyrrell,Tammy Tyrrell,Jacqui Lambie Network,Senate,0
TAS,M,2,GROAT,Sarah,M,Sarah Groat,Sarah Groat,Jacqui Lambie Network,Senate,0
TAS,M,3,LAMBIE,Tom,M,Tom Lambie,Tom Lambie,Jacqui Lambie Network,Senate,0
TAS,N,1,KERSHAW,Lynne,M,Lynne Kershaw,Lynne Kershaw,Informed Medical Options Party,Senate,0
TAS,N,2,PICKERING,Matthew,M,Matthew Pickering,Matthew Pickering,Informed Medical Options Party,Senate,0
TAS,UG,1,CROTHERS,Steve,M,Steve Crothers,Steve Crothers,,Senate,0
TAS,UG,2,EDWARDS,Fenella,M,Fenella Edwards,Fenella Edwards,,Senate,0
VIC,A,1,VEGA,Yolanda,M,Yolanda Vega,Yolanda Vega,Reason Australia,Senate,0
VIC,A,2,MILLWARD,Harry,M,Harry Millward,Harry Millward,Reason Australia,Senate,0
VIC,B,1,RICHARDSON,Damien,M,Damien Richardson,Damien Richardson,,Senate,0
VIC,B,2,McBRIDE,John,M,John Mcbride,John Mcbride,,Senate,0
VIC,C,1,GREEN,Leonie,M,Leonie Green,Leonie Green,Australian Democrats,Senate,0
VIC,C,2,JAGOE,Stephen Peter,M,Stephen Peter Jagoe,Stephen Peter Jagoe,Australian Democrats,Senate,0
VIC,D,1,HENDERSON,Sarah,M,Sarah Henderson,Sarah Henderson,Liberal/The Nationals,Senate,1
VIC,D,2,McKENZIE,Bridget,M,Bridget Mckenzie,Bridget Mckenzie,Liberal/The Nationals,Senate,1
VIC,D,3,MIRABELLA,Greg,M,Greg Mirabella,Greg Mirabella,Liberal/The Nationals,Senate,1
VIC,D,4,KMETJ,Chrestyna,M,Chrestyna Kmetj,Chrestyna Kmetj,Liberal/The Nationals,Senate,0
VIC,D,5,HARRINGTON,Mick,M,Mick Harrington,Mick Harrington,Liberal/The Nationals,Senate,0
VIC,D,6,BURGESS,David,M,David Burgess,David Burgess,Liberal/The Nationals,Senate,0
VIC,E,1,SMITH,Elissa,M,Elissa Smith,Elissa Smith,Legalise Cannabis Australia,Senate,0
VIC,E,2,TAYLOR,Wayne,M,Wayne Taylor,Wayne Taylor,Legalise Cannabis Australia,Senate,0
VIC,F,1,WEARNE,Madeleine,M,Madeleine Wearne,Madeleine Wearne,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
VIC,F,2,LONG,Robert,M,Robert Long,Robert Long,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
VIC,G,1,BURSON,Chris,M,Chris Burson,Chris Burson,Australian Values Party,Senate,0
VIC,G,2,ASSER,Samantha,M,Samantha Asser,Samantha Asser,Australian Values Party,Senate,0
VIC,H,1,HINCH,Derryn,M,Derryn Hinch,Derryn Hinch,Derryn Hinch's Justice Party,Senate,0
VIC,H,2,STANFIELD,Ruth,M,Ruth Stanfield,Ruth Stanfield,Derryn Hinch's Justice Party,Senate,0
VIC,I,1,CURRIE,Bronwyn,M,Bronwyn Currie,Bronwyn Currie,Animal Justice Party,Senate,0
VIC,I,2,DELFORCE,Chris,M,Chris Delforce,Chris Delforce,Animal Justice Party,Senate,0
VIC,J,1,PITT,Antoinette,M,Antoinette Pitt,Antoinette Pitt,Australian Progressives,Senate,0
VIC,J,2,KNIGHT,David,M,David Knight,David Knight,Australian Progressives,Senate,0
VIC,K,1,WHITE,Linda,M,Linda White,Linda White,Australian Labor Party,Senate,0
VIC,K,2,STEWART,Jana,M,Jana Stewart,Jana Stewart,Australian Labor Party,Senate,0
VIC,K,3,NUNN,Casey,M,Casey Nunn,Casey Nunn,Australian Labor Party,Senate,0
VIC,K,4,BRIDGER-DARLING,Megan,M,Megan Bridger-Darling,Megan Bridger-Darling,Australian Labor Party,Senate,0
VIC,K,5,McFARLANE,Josh,M,Josh Mcfarlane,Josh Mcfarlane,Australian Labor Party,Senate,0
VIC,L,1,BABET,Ralph,M,Ralph Babet,Ralph Babet,United Australia Party,Senate,0
VIC,L,2,MORAN,Kelly,M,Kelly Moran,Kelly Moran,United Australia Party,Senate,0
VIC,L,3,GRIMMOND,Kenneth,M,Kenneth Grimmond,Kenneth Grimmond,United Australia Party,Senate,0
VIC,M,1,DANCE,Felix,M,Felix Dance,Felix Dance,Socialist Alliance,Senate,0
VIC,M,2,CARR,Angela,M,Angela Carr,Angela Carr,Socialist Alliance,Senate,0
VIC,N,1,HUGHES,Vern,M,Vern Hughes,Vern Hughes,Australian Federation Party,Senate,0
VIC,N,2,KIM,Karen,M,Karen Kim,Karen Kim,Australian Federation Party,Senate,0
VIC,N,3,LACEY,Cheryl,M,Cheryl Lacey,Cheryl Lacey,Australian Federation Party,Senate,0
VIC,N,4,MARA,Chris,M,Chris Mara,Chris Mara,Australian Federation Party,Senate,0
VIC,N,5,SEWAK,Neerja,M,Neerja Sewak,Neerja Sewak,Australian Federation Party,Senate,0
VIC,N,6,O'CONNELL,Mark,M,Mark O'Connell,Mark O'Connell,Australian Federation Party,Senate,0
VIC,O,1,CONSTANTINOU,Ethan,M,Ethan Constantinou,Ethan Constantinou,"Shooters, Fishers and Farmers Party",Senate,0
VIC,O,2,BOURMAN,Nicole,M,Nicole Bourman,Nicole Bourman,"Shooters, Fishers and Farmers Party",Senate,0
VIC,P,1,PICKERING,Warren,M,Warren Pickering,Warren Pickering,Pauline Hanson's One Nation,Senate,0
VIC,P,2,HUXHAM,Stuart,M,Stuart Huxham,Stuart Huxham,Pauline Hanson's One Nation,Senate,0
VIC,Q,1,BARWICK,Robbie,M,Robbie Barwick,Robbie Barwick,Citizens Party,Senate,0
